"gid","lbl.x","val.x","lbl.y","val.y","건축면적","건축물높이","건축물수","건축물연면적","건폐율","고등학생인구수","고령인구수","공동건축물수","생산가능인구수","용적율","유소년인구수","유아인구수","중학생인구수","초등학생인구수","총인구수","연령20대수","연령30대수","연령40대수","연령50대수","연령60대수","연령70대수","연령80대수","연령90대수","연령100대이상수","공시지가","노후건물수20년","노후건물수30년","응급의료시설접근성","보건기관접근성","주차장접근성","토지이용복합도","토지이용압축도","화재발생수","화재재산피해합계","화재재산피해평균","화재인명피해합계","화재인명피해평균","화재진압시간합계","화재진압시간평균","구조발생수","구조대상자수합계","구조대상자수평균","구조사망합계","구조사망평균","구조안전구조합계","구조안전구조평균","구조경상합계","구조경상평균","구조중상합계","구조중상평균","구조행방불명합계구조","구조행방불명평균","구급발생수","전체발생수","화재발생정규화","구조발생정규화","구급발생정규화","전체발생정규화","소요시간","정규화시간","전체시간가중"
"라라61b82b",NA,NA,NA,NA,87.14,0,4,87.14,23.99,0,0,0,0,23.99,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2344.36,3,1,9.966,5.86,5.815,2,0.14,1,1650,1650,0,0,2944,2944,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411161570081582,0.032258064516129,0.00112044817927171,0,0.0333785126954007,8.83479953290522,1.17029160458882,1.20935419776991
"라라51b96b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961.07,0,0,12.728,1.569,9.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,18.1776004420604,1.35860115399033,1.35860115399033
"라라53b98a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558.02,0,0,14.538,3.808,8.852,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,24.9810930520681,1.4957294777344,1.4965674214194
"라라45b86a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960.44,0,0,15.178,6.721,6.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,NA,2,2
"라라64a93a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208.96,0,0,18.493,4.111,3.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,20.7611863271836,1.41067481997104,1.41067481997104
"라라52a99b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743.44,0,0,15.632,4.338,13.023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,19.4899768026252,1.38505285766101,1.38582879763729
"라라67a93b",NA,NA,NA,NA,54.47,0,3,54.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24395.48,3,3,14.66,3.841,10.371,1,0.07,0,0,0,0,0,0,0,3,3,1,2,0.666666667,0,0,0,0,0,0,1,0.333333333,0,-0.807003560987677,0,0.00168067226890756,0,0.00168067226890756,21.0586951842794,1.41667128284843,1.41905224298768
"라라58b90b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104430.41,0,0,8.184,2.797,0.85,0,0,2,1485,742.5,0,0,1178,589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015319579175487,0.0645161290322581,0.000560224089635854,0,0.0650763531218939,5.27201580241617,1.09848164037927,1.16996681950651
"라라76b85b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355.9,0,0,25.272,1.89,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,16.7488378235101,1.32980361805683,1.32980361805683
"라라73a84a",NA,NA,NA,NA,65,0,1,65,26.4,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.39,1,0,22.142,0.595,2.426,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.707108107902561,0,0,0.0102564102564103,0.0102564102564103,8.84001138975718,1.17039665257442,1.18240072080595
"라라66a96a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7563.43,0,0,11.975,2.701,0.917,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,24.7132680056168,1.49033130920805,1.49116622870901
"라라61a90b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3415.62,0,0,11.345,5.958,2.503,0,0,0,0,0,0,0,0,0,7,5,0.714285714,0,0,1,0.142857143,4,0.571428571,0,0,0,0,0,-0.746769027350011,0,0.00392156862745098,0,0.00392156862745098,17.7479944887801,1.34994219783049,1.35523608880238
"라라58b90a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8286.62,0,0,8.948,3.561,1.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,10.1712063735914,1.19722765646809,1.19722765646809
"라라66b80a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,16.649,1.734,1.405,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,17.1781476769853,1.33845660615404,1.33845660615404
"라라66a95b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9028.59,0,0,17.454,6.28,13.405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,23.2895927717471,1.46163631245163,1.46245515632415
"라마61b00b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.01,0,0,11.828,5.14,2.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,30.5404589018654,1.60778170792883,1.60778170792883
"라라55a96a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105.37,0,0,12.77,5.077,8.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,17.1430770232741,1.33774973686914,1.33774973686914
"라라60b92a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542.75,0,0,12.462,7.076,4.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,17.9916494923083,1.35485320517936,1.35485320517936
"라라46b87a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406.89,0,0,17.67,15.47,9.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,NA,2,2
"라마49a00a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.41,0,0,20.752,6.546,9.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,32.3851503960202,1.64496253062074,1.64496253062074
"라라47a89b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196.22,0,0,6.635,7.591,4.516,0,0,1,880,880,0,0,269,269,11,2,0.181818182,0,0,2,0.181818182,0,0,0,0,0,0,2,-0.130562516083468,0.032258064516129,0.0061624649859944,0.0102564102564103,0.0486769397585337,14.85263356184,1.29158452577815,1.35445490793251
"라마53b02a",NA,NA,NA,NA,105.68,0,1,105.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5854.31,1,1,17.796,4.143,8.183,1,0.04,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,19.6158602558303,1.38759011137974,1.38914483419361
"라라35b90b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20162.71,1,0,29.72,5.298,4.444,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,13.6463256122091,1.26727069220263,1.26727069220263
"라라67a89b",NA,NA,NA,NA,91.51,0,11,93.93,30.42,0,15,0,7,30.42,0,0,0,0,24,0,0,0,0,0,0,11,0,0,22826.99,9,9,14.529,2.933,3.864,1,0.41,1,258,258,0,0,20,20,17,2,0.117647059,0,0,2,0.117647059,0,0,0,0,0,0,4,0.104860637686397,0.032258064516129,0.00952380952380952,0.0205128205128205,0.0622946945527591,13.3266456965534,1.26082735883235,1.33937021403457
"라라53a80b",NA,NA,NA,NA,100.4,0,1,100.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17033.04,1,1,8.551,5.392,2.113,1,0.04,1,14753,14753,0,0,1390,1390,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396102936672165,0.032258064516129,0.00168067226890756,0,0.0339387367850366,8.43496077466422,1.16223262344069,1.20167733053062
"라라47a94a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.01,0,0,9.889,8.345,6.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,24.9998500667037,1.49610753619978,1.49610753619978
"라라66a80b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228.55,0,0,15.787,3.626,3.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,18.039116106492,1.35580992220838,1.35580992220838
"라라43a92b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.99,0,0,13.054,1.951,2.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,17.9419786209178,1.35385206007299,1.35385206007299
"라라37b89a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.58,0,0,25.891,2.307,6.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,12.3526940135212,1.2411968000359,1.2411968000359
"라라66a84a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7183.6,0,0,13.038,3.005,2.959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,10.719723691379,1.20828333987137,1.20896024930547
"라라56a93b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4525.93,0,0,8.831,4.768,3.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,13.3160854666013,1.26061451129731,1.26061451129731
"라마54b01b",NA,NA,NA,NA,122.45,0,2,155.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230.51,2,0,19.488,2.666,8.807,1,0.12,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,20.3822321421887,1.40303677946112,1.40460880946612
"라라65b92b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514.83,0,0,20.73,1.292,12.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,23.8023992183281,1.47197222261656,1.47197222261656
"라라66a82a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221.71,0,0,12.981,2.948,2.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,14.1434814183474,1.27729115466849,1.27729115466849
"라라52a82b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5013.36,0,0,7.075,7.628,4.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,15.8510206859365,1.31170759500492,1.31170759500492
"라라78a89b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.12,0,0,20.669,9.853,4.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,38.5432224009754,1.76908202922836,1.76908202922836
"라라62a90b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342.28,0,0,12.421,7.034,3.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,22.3112262344051,1.44191676971624,1.44191676971624
"라라71b94a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973.05,0,0,11.156,3.387,3.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,25.5957103824163,1.50811744507498,1.50811744507498
"라라78b87b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.52,0,0,30.24,4.161,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,29.3104973608696,1.58299112255532,1.58299112255532
"라라63b88b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.24,0,0,10.241,3.82,4.75,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,20.9232254190945,1.413940811474,1.41473293517791
"라마50a01b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816.38,0,0,19.652,8.721,12.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,29.4217721952571,1.5852339311228,1.5852339311228
"라라62a85b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070.72,0,0,7.681,2.612,1.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,15.0510907681692,1.29558454541495,1.29558454541495
"라라41b87a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934.76,0,0,21.508,4.575,7.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,12.3733592703483,1.241613320225,1.241613320225
"라라68a94b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508.64,0,0,12.902,4.492,5.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,24.4115172616075,1.48424934864949,1.48424934864949
"라라64a96a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733.77,0,0,16.286,3.553,3.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,30.593830768213,1.60885744872652,1.60885744872652
"라라52b92b",NA,NA,NA,NA,59.75,0,1,59.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8381.71,1,1,10.775,6.748,5.512,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,12.3203933900329,1.24054576231032,1.24054576231032
"라라71a84a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391.94,0,0,24.065,3.577,5.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,8.2594511039307,1.15869512463998,1.15869512463998
"라라52b98a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677.13,0,0,13.681,2.386,12.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,17.7515119973613,1.35001309524791,1.35001309524791
"라라65a94b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7369.01,0,0,17.978,7.153,12.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,23.5299450203158,1.46648075086638,1.46648075086638
"라라42b89b",NA,NA,NA,NA,30.66,0,1,30.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666.06,1,1,19.101,4.404,4.613,1,0.01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.646873574264895,0,0.00224089635854342,0.0102564102564103,0.0124973066149537,12.7127036440881,1.24845300210758,1.26405530206928
"라라43a91a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357.29,0,0,17.372,3.017,3.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,22.9106256152975,1.45399801049455,1.45399801049455
"라라59b74b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.207,6.572,11.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,28.2601095978522,1.56181995041177,1.56181995041177
"라라45a82a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.183,4.239,4.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,20.0310620599609,1.39595874359258,1.39595874359258
"라라50a87b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11280.86,0,0,2.408,3.363,1.161,0,0,0,0,0,0,0,0,0,8,5,0.625,0,0,3,0.375,2,0.25,0,0,0,0,0,-0.731710393940594,0,0.00448179271708683,0,0.00448179271708683,9.44670082365193,1.18262482858226,1.18792510792604
"라라74a85b",NA,NA,NA,NA,1248.94,0,4,1291.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35754.44,4,2,21.474,1.637,2.369,2,2.07,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.520889526208764,0,0.0123249299719888,0,0.0123249299719888,9.67646374305852,1.18725583295058,1.20188867795053
"라라53a95b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2094.1,0,0,12.486,4.499,6.799,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,17.7081280370526,1.34913866646618,1.34989448644739
"라라61a97b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873.73,0,0,15.801,2.85,2.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,19.6230425034023,1.38773487372854,1.38773487372854
"라마54a02a",NA,NA,NA,NA,117.62,0,13,117.62,13.88,0,0,0,8,13.88,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5691.05,13,8,18.694,3.058,8.012,3,0.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.764585151149827,0,0.000560224089635854,0.00512820512820513,0.00568842921784098,17.768273974035,1.3503509425707,1.35803231832676
"라라60a78b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.12,0,0,18.435,3.754,7.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,16.6297188394625,1.32740270612161,1.32740270612161
"라라70a91a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228.2,0,0,14.179,3.36,6.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,21.7990293080056,1.43159314478267,1.43159314478267
"라라64a82a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691.22,0,0,11.452,4.555,4.509,0,0,3,133,44.33333333,0,0,2739,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380522411730608,0.0967741935483871,0,0,0.0967741935483871,15.4519206067957,1.30366350236077,1.4298244864602
"라라55a94b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.12,0,0,9.416,5.388,3.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,16.7007515940367,1.32883441232371,1.32883441232371
"라라59b95a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,53915.35,0,0,11.708,2.705,3.443,0,0,1,13392,13392,0,0,1814,1814,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381044303262749,0.032258064516129,0.00224089635854342,0,0.0344989608746724,13.2462944092049,1.25920783221912,1.30264919395593
"라라61b79b",NA,NA,NA,NA,225.72,0,2,212.55,13.31,0,0,0,0,13.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162.05,2,2,10.989,2.359,7.976,1,0.17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,9.19346283628724,1.17752067065835,1.17884002154984
"라라53b96b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418.96,0,0,12.621,4.509,6.935,0,0,0,0,0,0,0,0,0,5,2,0.4,0,0,2,0.4,0,0,0,0,0,0,0,-0.776886294168844,0,0.00280112044817927,0,0.00280112044817927,15.9651275965073,1.31400748570388,1.31768817894114
"라라78b86a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.112,3.033,1.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,24.0380276771316,1.47672145031979,1.47672145031979
"라마50a00b",NA,NA,NA,NA,100.07,0,2,145.67,19.81,0,0,0,0,36.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.47,2,1,20.004,8.709,13.475,2,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,24.8644394116483,1.49337825622415,1.49421488269823
"라라43b91a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145.37,0,0,16.659,12.429,8.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,34.2143758064417,1.68183162546067,1.68183162546067
"라라64b86a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595.23,0,0,9.212,2.813,1.84,0,0,0,0,0,0,0,0,0,8,2,0.25,0,0,2,0.25,0,0,0,0,0,0,1,-0.659174717283912,0,0.00448179271708683,0.00512820512820513,0.00960999784529196,4.13294845413167,1,1.00960999784529
"라라63a96a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067.98,0,0,15.989,3.255,1.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,28.2336840490739,1.56128732821084,1.56128732821084
"라마54b01a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.15,0,0,19.96,1.686,11.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,28.092817268554,1.55844807687462,1.55844807687462
"라라54a99b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635.2,0,0,21.103,2.472,13.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,26.3974740755333,1.52427745546645,1.52427745546645
"라라40a91b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.98,0,0,20.2,3.873,6.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,10.0818072572361,1.19542576563455,1.19542576563455
