gid,건축면적,건축물높이,건축물수,건축물연면적,건폐율,고등학생인구수,고령인구수,공동건축물수,생산가능인구수,용적율,유소년인구수,유아인구수,중학생인구수,초등학생인구수,총인구수,연령20대수,연령30대수,연령40대수,연령50대수,연령60대수,연령70대수,연령80대수,연령90대수,연령100대이상수,공시지가,노후건물수20년,노후건물수30년,응급의료시설접근성,보건기관접근성,주차장접근성,토지이용복합도,토지이용압축도,화재발생수,화재재산피해합계,화재재산피해평균,화재인명피해합계,화재인명피해평균,화재진압시간합계,화재진압시간평균,구조발생수,구조대상자수합계,구조대상자수평균,구조사망합계,구조사망평균,구조안전구조합계,구조안전구조평균,구조경상합계,구조경상평균,구조중상합계,구조중상평균,구조행방불명합계구조,구조행방불명평균,구급발생수
라라75a85b,69.89,4,17,68.31,34.39,0,10,0,9,34.39,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2707.92,16,14,22.711,1.905,2.56,3,0.46,1,13223,13223,0,0,1100,1100,10,0,0,0,0,0,0,0,0,0,0,0,0,5
라라53a89a,96.15,10.73,1091,308.53,66.6,45,925,2,1345,179.93,131,46,54,66,2401,209,176,237,378,533,399,232,26,0,1555313.84,1009,874,0.899,1.511,0.11,13,134,27,101178,3747.333333,0,0,23109,855.8888889,545,102,0.187155963,4,0.00733945,67,0.12293578,19,0.034862385,3,0.005504587,0,0,172
라라61b96a,179.63,5.44,44,264.93,25.21,0,28,0,21,26.8,0,0,0,0,52,0,0,0,6,17,11,0,0,0,27673.52,31,24,14.855,1.627,0.544,6,4.66,0,0,0,0,0,0,0,17,1,0.058823529,0,0,0,0,1,0.058823529,0,0,0,0,2
라라56a97a,61.85,4.73,6,61.85,11.31,0,0,0,0,11.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5623.35,2,2,15.718,2.995,8.339,4,0.15,2,44340,22170,0,0,2999,1499.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라58a84a,88.29,6.2,1,82.89,11.04,0,0,0,0,10.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14678.95,0,0,3.188,5.119,2.838,1,0.03,0,0,0,0,0,0,0,7,3,0.428571429,0,0,2,0.285714286,1,0.142857143,0,0,0,0,1
라라63a94b,79.15,4.3,2,79.15,6.96,0,0,0,0,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11613.61,0,0,16.955,3.727,2.46,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라48b89a,103.8,6.27,62,128.12,32.19,0,37,0,46,40.3,0,0,0,0,88,0,8,8,15,20,14,7,0,0,51409.14,23,2,5.094,8.253,1.203,7,3.13,1,2310,2310,0,0,235,235,34,1,0.029411765,0,0,0,0,1,0.029411765,0,0,0,0,3
라라38b89a,270.17,5.24,14,385.22,13.27,0,12,0,6,15.77,0,0,0,0,19,0,0,0,0,0,0,8,0,0,9285.15,11,6,24.475,0.891,5.004,4,2.12,0,0,0,0,0,0,0,29,6,0.206896552,0,0,4,0.137931034,0,0,0,0,0,0,4
라라39a90b,149.14,8.2,3,149.14,19.62,0,0,0,0,19.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11287.04,1,1,26.827,3.238,8.184,3,0.18,1,982,982,0,0,6834,6834,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라44a98b,114.2,5.25,9,126.85,23.67,0,0,0,0,36.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043.19,9,7,15.024,1.132,3.791,3,0.46,0,0,0,0,0,0,0,3,1,0.333333333,0,0,0,0,0,0,1,0.333333333,0,0,1
라라45b82b,255.4,5.13,6,245.59,20.9,0,0,0,0,27.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6614.61,3,1,11.304,1.78,2.729,4,0.59,1,770,770,0,0,787,787,5,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라56b89a,1274.55,16.4,2,3647.71,17.19,0,0,0,0,50.48,0,0,0,0,6,0,0,0,0,0,0,0,0,0,379617.83,2,1,4.176,2.456,0.77,2,2.92,5,10801,2160.2,0,0,6661,1332.2,26,2,0.076923077,0,0,2,0.076923077,0,0,0,0,0,0,4
라라71b89a,103.68,5.75,31,106.93,22.85,0,20,0,14,23.54,0,0,0,0,34,0,0,0,0,7,11,0,0,0,24923.38,21,15,16.558,2.305,0.461,4,1.33,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,NA
라마52b02b,82.15,4.14,18,84.95,26.95,0,17,0,10,28.27,0,0,0,0,27,0,0,0,0,6,6,0,0,0,5962.36,16,12,18.477,4.883,7.716,3,0.61,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2
라라52a85a,171.09,4.73,6,167.13,51.95,0,6,0,0,51.35,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13456.91,4,2,3.821,4.528,1.913,3,0.4,1,27,27,0,0,557,557,7,2,0.285714286,0,0,2,0.285714286,0,0,0,0,0,0,1
라라41b92a,98,2.8,1,98,19.1,0,0,0,0,19.1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,26437.02,0,0,15.974,1.225,1.433,1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
라라48a82b,178.83,5.58,36,179.85,35.43,0,12,0,14,34.76,0,0,0,0,28,0,0,0,0,7,0,0,0,0,7646.76,30,26,9.009,1.877,3.324,8,2.59,1,7821,7821,1,1,699,699,6,0,0,0,0,0,0,0,0,0,0,0,0,6
라라62b92b,468,6.53,2,908.9,30.3,0,0,0,0,57.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6246.1,0,0,18.313,3.281,4.676,1,0.73,2,1338,669,0,0,2769,1384.5,3,2,0.666666667,0,0,2,0.666666667,0,0,0,0,0,0,NA
라라54a80b,155.69,14.54,80,930,33.11,19,115,8,887,35.73,294,161,31,122,1296,93,274,245,158,133,44,11,0,0,231267.87,51,40,7.246,3.832,0.552,7,29.76,3,5214,1738,0,0,2401,800.3333333,162,38,0.234567901,1,0.00617284,24,0.148148148,11,0.067901235,1,0.00617284,0,0,4
라라62b82b,81.02,5.73,48,93.65,24.55,0,39,0,32,29.99,0,0,0,0,74,0,0,0,7,21,14,10,0,0,9447.95,32,18,10.595,2.743,2.698,6,1.72,1,99,99,0,0,520,520,13,0,0,0,0,0,0,0,0,0,0,0,0,3
라라66b83b,255.64,4.6,4,255.64,25.64,0,0,0,0,25.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9898.57,0,0,15.578,6.026,5.495,2,0.41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
라라49b82b,98.89,5.21,8,98.57,18.86,0,7,0,0,18.77,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4215.91,4,3,9.529,4.954,3.844,3,0.32,0,0,0,0,0,0,0,3,13,4.333333333,0,0,12,4,0,0,1,0.333333333,0,0,2
라라75a84b,943.01,8.55,6,2629.05,16.3,0,0,0,0,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7254.73,0,0,23.01,2.194,1.224,2,6.31,1,407,407,0,0,1595,1595,15,0,0,0,0,0,0,0,0,0,0,0,0,1
라라51b87b,226.65,10.28,338,692.46,57.91,40,364,5,1106,127.54,122,37,42,75,1592,308,151,181,266,249,153,75,13,0,1036727.14,253,43,0.412,1.443,0.059,11,91.8,14,42696,3049.714286,0,0,7762,554.4285714,291,35,0.120274914,1,0.003436426,27,0.092783505,2,0.006872852,2,0.006872852,1,0.003436426,83
라라54b83b,231.16,17.25,77,1764.39,43.32,105,307,26,2188,92.55,372,127,100,209,2867,511,388,478,500,259,119,65,6,0,474919.35,3,0,4.072,6.332,1.547,6,53.64,2,18647,9323.5,0,0,1035,517.5,216,65,0.300925926,1,0.00462963,39,0.180555556,15,0.069444444,7,0.032407407,0,0,31
라마52b01a,72.48,4.29,16,77.28,35.49,0,11,0,7,40.52,0,0,0,0,18,0,0,0,0,6,8,0,0,0,8143.38,8,5,16.128,4.833,8.74,4,0.49,0,0,0,0,0,0,0,12,7,0.583333333,0,0,3,0.25,3,0.25,1,0.083333333,0,0,7
라라50a94b,81.91,4.47,3,81.91,15.71,0,0,0,0,15.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18979.63,0,0,8.33,4.575,6.681,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라58a94b,238.42,6,49,244.22,30.69,0,21,0,35,35.91,0,0,0,0,57,0,7,0,11,21,6,0,0,0,45928.79,33,18,10.066,3.689,4.949,7,4.6,1,0,0,0,0,1961,1961,40,7,0.175,0,0,6,0.15,0,0,1,0.025,0,0,6
라라42a88b,139.08,5.32,3,188.22,28.87,0,0,0,19,35.46,0,0,0,0,20,0,0,6,6,0,0,0,0,0,4036.74,1,0,17.926,5.425,5.634,2,0.23,0,0,0,0,0,0,0,8,1,0.125,0,0,0,0,0,0,0,0,0,0,2
라라54a97a,32,0,1,32,19.05,0,0,0,0,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3533.18,0,0,12.414,4.302,6.727,1,0.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라54b98b,78.41,4.77,8,88.66,20.77,0,9,0,0,27.16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4272.48,5,4,21.617,1.094,13.591,2,0.28,1,570,570,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라69a88b,85.44,5.92,11,88.12,31.59,0,7,0,0,32.73,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10823,7,4,16.303,1.991,4.193,4,0.39,1,3925,3925,0,0,1720,1720,6,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라49a88a,165.31,6.27,10,277.75,16.9,0,0,0,6,28.29,0,0,0,0,6,0,0,0,0,0,0,0,0,0,23278.8,0,0,35.802,36.757,33.683,4,1.11,2,3754,1877,0,0,1006,503,19,3,0.157894737,0,0,1,0.052631579,0,0,2,0.105263158,0,0,2
라라70a85b,82.41,5.31,19,82.41,28.4,0,14,0,15,28.4,0,0,0,0,29,0,0,0,0,9,0,6,0,0,6051.55,12,9,19.399,2.569,6.436,4,0.63,2,3080,1540,0,0,7276,3638,8,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라72a92b,121.17,5.76,17,130.59,27.39,0,13,0,12,35.29,0,0,0,0,26,0,0,0,7,0,0,0,0,0,14468.74,14,12,14.035,2.974,5.832,2,0.89,0,0,0,0,0,0,0,8,1,0.125,1,0.125,0,0,0,0,0,0,0,0,NA
라라61a92a,235.94,8.85,1,224.32,37.69,0,0,0,0,35.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10465.69,1,0,12.491,7.104,4.157,1,0.09,0,0,0,0,0,0,0,2,2,1,0,0,2,1,0,0,0,0,0,0,NA
라라47b98a,64.11,5.15,2,64.11,8.76,0,0,0,0,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982.07,0,0,15.181,0.879,11.142,1,0.05,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라51a98b,96.61,5.27,7,134.44,22.89,0,8,0,0,34.84,0,0,0,0,13,0,0,0,0,9,0,0,0,0,9984.84,5,2,14.068,2.913,15.697,2,0.38,1,313,313,0,0,1103,1103,2,1,0.5,0,0,1,0.5,0,0,0,0,0,0,NA
라라48b82b,118.41,4.5,2,118.41,36.76,0,0,0,0,36.76,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8539.4,1,1,9.16,2.614,3.475,1,0.09,0,0,0,0,0,0,0,2,1,0.5,0,0,1,0.5,0,0,0,0,0,0,NA
라라45b82a,70.23,4.87,3,69.23,25.28,0,0,0,0,25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960.91,0,0,12.757,3.071,7.074,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라49a92b,119.96,8.6,5,133.52,19.5,0,6,0,0,27.45,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5428.42,4,4,6.658,6.717,4.44,3,0.27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라60b85a,782.69,8.48,35,1175.74,18.22,0,10,0,9,23.54,0,0,0,0,20,0,0,0,0,8,0,0,0,0,188134.14,3,0,4.709,1.473,2.226,5,16.42,2,5555,2777.5,0,0,987,493.5,26,5,0.192307692,0,0,4,0.153846154,1,0.038461538,0,0,0,0,3
라라48b86b,191.88,8.18,18,334.63,14.1,0,0,0,0,26.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88331.7,14,11,4.884,6.751,0.783,4,2.37,0,0,0,0,0,0,0,74,4,0.054054054,2,0.027027027,2,0.027027027,0,0,0,0,0,0,7
라라60a84a,194.37,6.34,7,199.78,19.56,0,0,0,0,20.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51586.62,1,1,5.327,2.09,2.843,5,0.56,1,5214,5214,0,0,1358,1358,18,2,0.111111111,0,0,0,0,1,0.055555556,1,0.055555556,0,0,1
라라64b88b,97.87,5.19,23,104.5,19.16,0,15,0,9,21.51,0,0,0,0,27,0,0,0,0,0,8,0,0,0,28357.42,14,6,14.08,2.3,3.232,5,0.87,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라60a94a,97.77,8.6,4,143.95,28.93,0,0,0,0,48.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52357.16,3,3,11.143,5.756,3.894,1,0.23,1,1078,1078,0,0,1921,1921,10,0,0,0,0,0,0,0,0,0,0,0,0,1
라라76a86a,271.67,6.4,19,276.31,8.16,0,0,0,0,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561.58,0,0,24.608,1.519,4.611,3,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라63b84a,166.13,5.4,10,166.13,15.69,0,0,0,0,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4971.04,7,0,11.242,1.157,1.112,3,0.66,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라62a95b,504.93,8.19,28,583.44,19.97,0,0,0,0,20.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35377.4,6,3,15.362,2.135,0.867,3,6.55,1,14300,14300,0,0,967,967,6,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라46b80a,112.76,4.98,2,112.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338.18,0,0,11.777,1.919,6.058,1,0.09,4,2,0.5,0,0,18955,4738.75,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라58a91a,196.16,10.66,170,716.08,43.76,69,205,13,1139,85.57,211,72,61,115,1555,190,170,249,291,239,70,22,7,0,526234.86,73,29,7.503,2.116,0.955,9,48.41,3,15693,5231,0,0,3156,1052,187,36,0.192513369,1,0.005347594,26,0.139037433,5,0.026737968,1,0.005347594,0,0,18
라라59b81a,105.55,4.41,6,105.55,12.43,0,7,0,0,12.43,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9815.35,1,1,8.94,3.988,6.602,2,0.25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
라라71a86b,82.78,5.46,175,115.07,37.46,6,124,2,224,47.69,21,8,7,13,369,26,19,41,73,96,41,32,7,0,74616.21,157,120,18.416,0.606,4.81,10,8.23,0,0,0,0,0,0,0,73,3,0.04109589,0,0,1,0.01369863,0,0,0,0,0,0,26
라라55a98a,77.65,5.81,12,76.96,17.49,0,10,0,0,16.94,0,0,0,0,17,0,0,0,0,0,7,0,0,0,10714.31,9,5,14.302,0.763,9.645,2,0.37,0,0,0,0,0,0,0,8,1,0.125,0,0,0,0,1,0.125,0,0,0,0,NA
라라47a90a,99,6.6,1,99,10.31,0,0,0,0,10.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648.2,0,0,7.196,8.153,2.248,1,0.04,0,0,0,0,0,0,0,2,2,1,0,0,1,0.5,1,0.5,0,0,0,0,NA
라라68b86b,238.71,8.4,2,254.21,26.85,0,0,0,0,28.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30440.16,1,1,16.826,2.239,4.955,1,0.2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라75a83b,608.59,7.65,57,718.05,25.32,0,20,0,15,27.34,0,0,0,0,35,0,0,0,6,14,0,6,0,0,57662.01,30,9,23.502,2.43,0.876,6,16.35,5,26189,5237.8,1,0.2,8740,1748,27,3,0.111111111,0,0,2,0.074074074,0,0,1,0.037037037,0,0,1
라라57a85a,350.2,7.3,1,350.2,18.97,0,0,0,0,18.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21824.94,0,0,2.422,4.972,2.073,1,0.14,2,4037,2018.5,0,0,666,333,6,3,0.5,0,0,1,0.166666667,2,0.333333333,0,0,0,0,NA
라라42b86a,192.76,6.7,4,312.29,9.55,0,0,0,0,13.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255.19,0,0,16.176,5.504,7.702,3,0.5,1,8283,8283,0,0,766,766,4,0,0,0,0,0,0,0,0,0,0,0,0,1
라라53b80a,147.46,3.72,4,208.93,25.75,0,0,0,0,29.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81926.44,0,0,8.995,15.639,13.093,2,0.33,1,6600,6600,0,0,744,744,59,26,0.440677966,0,0,12,0.203389831,13,0.220338983,0,0,1,0.016949153,1
라라60b87b,123.28,5.3,3,123.28,19.36,0,0,0,0,19.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30629.22,1,1,5.557,1.205,2.364,2,0.15,0,0,0,0,0,0,0,3,2,0.666666667,0,0,1,0.333333333,0,0,1,0.333333333,0,0,NA
라마60a00b,344.4,3.94,15,344.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450.66,4,0,18.127,5.092,6.569,2,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라77a90a,63.09,4.5,7,63.09,9.94,0,0,0,0,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092.78,7,5,23.357,3.125,8.868,2,0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라50b84b,132.7,4,2,132.7,3.5,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524.61,1,1,5.274,5.98,3.365,2,0.11,0,0,0,0,0,0,0,9,6,0.666666667,0,0,6,0.666666667,0,0,0,0,0,0,NA
라라61b84a,681.07,8.55,9,2474.92,27.81,0,42,0,7,52.32,0,0,0,0,49,0,0,0,0,7,10,14,11,0,13693.79,6,0,6.097,2.861,3.614,6,8.91,0,0,0,0,0,0,0,52,4,0.076923077,0,0,2,0.038461538,1,0.019230769,0,0,0,0,5
라라49b85a,67.74,7.6,11,77.27,10.87,0,14,0,20,20.1,0,0,0,0,35,0,0,0,8,10,0,0,0,0,329715.65,11,10,5.725,5.878,1.712,3,0.34,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라56a93a,343.64,7.83,3,364.84,19.46,0,0,0,0,19.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47229.39,0,0,8.245,3.386,2.562,2,0.44,3,7678,2559.333333,0,0,574,191.3333333,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라63a82b,148.05,5.95,3,182.46,27.91,0,0,0,0,34.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10037.39,3,0,10.783,2.735,2.69,1,0.22,2,294,147,0,0,593,296.5,6,0,0,0,0,0,0,0,0,0,0,0,0,1
라라64a91a,81.16,5.16,22,84.23,21.89,0,15,0,16,23.9,0,0,0,0,31,0,0,0,0,0,8,6,0,0,17424.18,15,10,16.096,3.603,5.247,4,0.74,1,3410,3410,0,0,623,623,8,5,0.625,0,0,1,0.125,2,0.25,2,0.25,0,0,NA
라라70a94b,94.77,6.1,13,94.77,31.28,0,9,0,13,31.28,0,0,0,0,22,0,0,0,0,0,7,0,0,0,19373.85,12,8,9.73,1.33,2.304,1,0.46,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라69b93a,91.02,5.63,53,109.74,23.72,0,28,0,43,28.68,0,0,0,0,71,6,10,0,14,20,9,8,0,0,63587.98,37,24,11.498,0.809,4.071,6,2.28,0,0,0,0,0,0,0,20,1,0.05,0,0,0,0,0,0,0,0,0,0,6
라라56b86a,154.81,7.72,179,243.86,49.09,7,57,0,141,79.38,10,0,0,7,208,19,15,27,42,55,21,7,0,0,645440.03,137,56,2.952,4.761,0.687,9,17.27,13,71243,5480.230769,1,0.076923077,12095,930.3846154,102,30,0.294117647,1,0.009803922,13,0.12745098,11,0.107843137,2,0.019607843,1,0.009803922,12
라라62a96a,725.37,9.7,54,832.45,32.48,0,0,0,7,38.33,0,0,0,0,12,0,0,0,0,0,0,0,0,0,46208.95,19,0,15.292,2.063,0.489,3,17.06,2,1891,945.5,0,0,1647,823.5,20,1,0.05,0,0,1,0.05,0,0,0,0,0,0,2
라라69b93b,93.29,4.93,53,95.69,12.71,0,16,0,13,12.64,0,0,0,0,29,0,0,0,0,6,9,0,0,0,28613.07,29,27,11.13,0.48,3.704,4,1.91,0,0,0,0,0,0,0,20,2,0.1,0,0,1,0.05,1,0.05,0,0,0,0,NA
라라58b93a,222.15,6.4,2,222.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60631.94,0,0,9.439,4.053,2.565,1,0.18,1,1716,1716,0,0,489,489,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라37b92a,101.99,0,2,169.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13508.61,2,2,23.75,4.564,6.128,2,0.14,0,0,0,0,0,0,0,4,1,0.25,0,0,1,0.25,0,0,0,0,0,0,NA
라라76a88b,86.01,5.97,28,85.57,24.66,0,23,0,0,24.32,0,0,0,0,25,0,0,0,0,0,8,0,6,0,26160.59,25,21,20.706,0.552,5.894,5,0.96,1,11382,11382,0,0,4200,4200,7,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라63a81a,171.85,5.99,17,183.61,28.02,0,7,0,6,30.76,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12890.54,8,6,10.969,4.613,5.995,5,1.25,2,3994,1997,0,0,3783,1891.5,7,0,0,0,0,0,0,0,0,0,0,0,0,1
라라48a83a,111.56,4.05,15,117.08,37.58,0,13,0,21,37.4,0,0,0,0,35,0,0,0,7,6,0,0,0,0,7924.73,15,11,8.315,1.892,2.63,2,0.7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2
라라65b84b,192.5,3.64,2,192.5,11.71,0,0,0,0,11.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963.23,0,0,13.899,3.866,3.82,1,0.15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라55a83b,114.98,10.08,20,222.94,44.68,0,14,0,58,80,0,0,0,0,77,26,11,10,0,7,0,0,0,0,61242.7,0,0,3.99,6.117,1.637,2,1.78,5,20464,4092.8,0,0,1917,383.4,67,16,0.23880597,0,0,9,0.134328358,7,0.104477612,0,0,0,0,6
라라58a88b,95.2,4.85,1,95.2,19.66,0,0,0,0,19.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11926.93,0,0,4.033,4.385,2.222,1,0.04,1,4270,4270,0,0,469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라58b95a,119.68,5.65,13,124.63,16.78,0,13,0,10,20.84,0,0,0,0,23,0,0,0,0,0,6,0,0,0,41836.9,9,9,10.813,3.04,4.299,2,0.65,1,165,165,0,0,1390,1390,9,6,0.666666667,0,0,3,0.333333333,1,0.111111111,0,0,0,0,5
라라43a87a,106.16,4.38,4,105.12,29.58,0,0,0,0,29.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994.01,1,0,18.488,7.075,11.241,2,0.17,1,422,422,0,0,4294,4294,1,1,1,0,0,1,1,0,0,0,0,0,0,NA
라라39b92b,40.5,4.5,1,40.5,12.02,0,0,0,0,12.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6572.31,1,0,21.037,3.733,5.378,1,0.02,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,NA
라라48a81b,108.38,5.65,7,104.07,29.62,0,0,0,0,32.06,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6397.97,6,5,11.56,1.703,5.875,3,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라52b87b,72.24,9.39,456,286.48,53.79,59,791,7,1885,95.43,195,72,71,98,2871,328,276,324,558,555,322,174,32,0,440398.38,403,324,2.035,2.297,0.971,9,52.05,6,1810,301.6666667,2,0.333333333,2363,393.8333333,350,56,0.16,4,0.011428571,42,0.12,5,0.014285714,1,0.002857143,0,0,59
라라56b84a,46.68,3.65,3,46.68,3.09,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100621.58,2,2,3.289,6.632,0.836,2,0.06,1,50,50,0,0,121,121,13,1,0.076923077,0,0,0,0,0,0,1,0.076923077,0,0,NA
라라50b92a,145.15,4,2,143.31,14.66,0,0,0,0,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17255.37,1,1,5.994,5.183,4.344,1,0.11,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0,0,0,0,0,0,NA
라라52b83b,86.75,6.1,5,104.31,17.61,0,0,0,0,18.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16354.77,1,0,6.434,7.684,3.635,2,0.21,1,1166,1166,0,0,602,602,16,3,0.1875,0,0,1,0.0625,2,0.125,0,0,0,0,NA
라라72b87b,291.73,6.75,6,303.06,12.47,0,0,0,0,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10103.1,2,0,18.765,2.455,2.545,3,0.73,2,5012,2506,0,0,3427,1713.5,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
라마56a00b,64.85,0,2,64.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,2,2,18.363,0.753,11.016,2,0.05,2,4539,2269.5,0,0,5032,2516,2,0,0,0,0,0,0,0,0,0,0,0,0,3
라라57b82b,97.99,4.51,19,95.58,27.36,0,16,0,13,26.81,0,0,0,0,31,0,0,0,0,6,0,7,0,0,18278.63,14,9,5.234,2.648,2.723,4,0.76,1,3483,3483,0,0,2098,2098,8,1,0.125,0,0,0,0,1,0.125,0,0,0,0,2
라라59b91b,155.06,10.47,22,834.85,18.93,10,50,1,223,26.18,40,19,12,19,313,35,31,44,46,73,19,0,0,0,17882.85,7,5,9.423,4.036,1.017,6,7.51,1,237,237,0,0,1110,1110,13,0,0,0,0,0,0,0,0,0,0,0,0,1
라라50b85b,234.58,14.51,102,1648.51,59.08,117,414,33,2056,112.94,432,114,168,264,2902,326,288,489,542,343,190,53,8,0,1370394.96,0,0,3.308,4.014,0.129,4,67.26,14,20203,1443.071429,1,0.071428571,4673,333.7857143,258,28,0.108527132,0,0,22,0.085271318,4,0.015503876,2,0.007751938,0,0,35
라라75a86b,375.55,7.47,11,366.76,24.59,0,0,0,6,22.89,0,0,0,0,9,0,0,0,0,0,0,0,0,0,33466.88,4,3,23.161,0.502,3.293,5,1.61,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3
